,id,uri,title,name,popularity,genres
2030,16Bu8Tl5T3n6QxlkQEmmmg,https://open.spotify.com/artist/16Bu8Tl5T3n6QxlkQEmmmg,Junainah,Junainah,19,classic malaysian pop
2031,4NnBbi48c3iFGh39L4jELO,https://open.spotify.com/artist/4NnBbi48c3iFGh39L4jELO,Rafeah Buang,Rafeah Buang,24,"classic malaysian pop,rock kapak"
2032,7H2gOfWDAVINu72BGZctLn,https://open.spotify.com/artist/7H2gOfWDAVINu72BGZctLn,Rahimah Rahim,Rahimah Rahim,30,"classic malaysian pop,rock kapak"
2033,2J7Y71FYEeL9Ksv2e5sdkf,https://open.spotify.com/artist/2J7Y71FYEeL9Ksv2e5sdkf,Black Dog Bone,Black Dog Bone,31,rock kapak
2034,3D4uyEk5z3Ko3kwREUNsUt,https://open.spotify.com/artist/3D4uyEk5z3Ko3kwREUNsUt,Dayangku Intan,Dayangku Intan,23,"classic malaysian pop,rock kapak"
2035,57uWnv67tvDbc2QIXt1L62,https://open.spotify.com/artist/57uWnv67tvDbc2QIXt1L62,Sanisah Huri,Sanisah Huri,28,"classic malaysian pop,rock kapak"
2036,58L8OvnHTDYi9bZVRSw5DC,https://open.spotify.com/artist/58L8OvnHTDYi9bZVRSw5DC,Cenderawasih,Cenderawasih,12,classic malaysian pop
2037,2NFWbreVmIEJG0iqIvLDOI,https://open.spotify.com/artist/2NFWbreVmIEJG0iqIvLDOI,Bokoesam,Bokoesam,58,"dutch hip hop,dutch pop,dutch rap pop"
2038,6OQggpm01CmAB717TKtDCr,https://open.spotify.com/artist/6OQggpm01CmAB717TKtDCr,Dopebwoy,Dopebwoy,67,"dutch hip hop,dutch rap pop"
2039,5ed6V9Y0zJ86tgeKvgDRKo,https://open.spotify.com/artist/5ed6V9Y0zJ86tgeKvgDRKo,Heinek'n,Heinek'n,31,
2040,0awl5piYwO0CDTHEkCjUhn,https://open.spotify.com/artist/0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,Nico & Vinz,67,pop rap
2041,6zpub6jbY6CdrcqQsDq8P4,https://open.spotify.com/artist/6zpub6jbY6CdrcqQsDq8P4,Ted Gärdestad,Ted Gärdestad,54,"classic swedish pop,swedish pop"
2042,0FINyNBXqnTlRC4dvpSeSb,https://open.spotify.com/artist/0FINyNBXqnTlRC4dvpSeSb,Gyllene Tider,Gyllene Tider,53,"classic swedish pop,danspunk,swedish alternative rock,swedish pop"
2043,1AM52XHXnWAEqnQwpxTLWm,https://open.spotify.com/artist/1AM52XHXnWAEqnQwpxTLWm,EDIS,EDIS,69,turkish pop
2044,6wxh9aTFgTS4OiyYlnQBq6,https://open.spotify.com/artist/6wxh9aTFgTS4OiyYlnQBq6,Bengü,Bengü,57,"deep turkish pop,turkish pop,turkish trap pop"
2045,3HXSUfI76zVZk71UMAeVfp,https://open.spotify.com/artist/3HXSUfI76zVZk71UMAeVfp,No Party For Cao Dong,No Party For Cao Dong,52,"chinese indie,mandopop,taiwan indie,taiwan pop,taiwan punk"
2046,1YrtUPrWcPfgdl9BaD9nhd,https://open.spotify.com/artist/1YrtUPrWcPfgdl9BaD9nhd,Khalil Fong,Khalil Fong,54,"cantopop,chinese indie,chinese r&b,mandopop"
2047,3fzkQF4hAwDkHQhzp5G2uC,https://open.spotify.com/artist/3fzkQF4hAwDkHQhzp5G2uC,Ellen Loo,Ellen Loo,32,"cantopop,chinese indie,hong kong indie"
2048,4RSyJzf7ef6Iu2rnLdabNq,https://open.spotify.com/artist/4RSyJzf7ef6Iu2rnLdabNq,Willy William,Willy William,70,francoton
2049,4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","Tyler, The Creator",87,"hip hop,rap"
2050,57vWImR43h4CaDao012Ofp,https://open.spotify.com/artist/57vWImR43h4CaDao012Ofp,Steve Lacy,Steve Lacy,79,afrofuturism
2051,3TaUSUXn41GixL7zbvrIDt,https://open.spotify.com/artist/3TaUSUXn41GixL7zbvrIDt,A-Trak,A-Trak,66,"canadian electronic,edm,electro house,turntablism"
2052,6WY7D3jk8zTrHtmkqqo5GI,https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,Maren Morris,78,"contemporary country,country,texas country"
2053,0A0FS04o6zMoto8OKPsDwY,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,YG,YG,79,"cali rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap"
2054,5IcR3N7QB1j6KBL8eImZ8m,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,ScHoolboy Q,79,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop"
2055,3ijd7T9kkzgvfx1az6Z3wj,https://open.spotify.com/artist/3ijd7T9kkzgvfx1az6Z3wj,Yungen,Yungen,55,"afroswing,grime,london rap,uk hip hop"
2056,5AbLpsnTQVNB3OEadYiVrK,https://open.spotify.com/artist/5AbLpsnTQVNB3OEadYiVrK,Yxng Bane,Yxng Bane,68,"afroswing,uk dancehall,uk hip hop"
2057,5TgQ66WuWkoQ2xYxaSTnVP,https://open.spotify.com/artist/5TgQ66WuWkoQ2xYxaSTnVP,Netsky,Netsky,63,"belgian edm,dancefloor dnb,drum and bass"
2058,5deoijipwIdBiA27rEj14E,https://open.spotify.com/artist/5deoijipwIdBiA27rEj14E,Josh Cumbee,Josh Cumbee,50,
2059,0pcoadNMmvrUyab1RxWBoV,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,MC Hariel,MC Hariel,77,"funk carioca,funk consciente,funk ostentacao,funk paulista"
2060,7ypOZKaKGrCf3V6pOuaXiM,https://open.spotify.com/artist/7ypOZKaKGrCf3V6pOuaXiM,Alexander Oscar,Alexander Oscar,51,danish pop
2061,27eEve8Mu7Zv8DGDIz4peE,https://open.spotify.com/artist/27eEve8Mu7Zv8DGDIz4peE,Hugo Helmig,Hugo Helmig,48,danish pop
2062,6wBW7sVv3o1EdGWLvgfLjd,https://open.spotify.com/artist/6wBW7sVv3o1EdGWLvgfLjd,Ideaali & Jay Who?,Ideaali & Jay Who?,43,"finnish dance pop,finnish hip hop,finnish pop"
2063,4F17rjGw3zgtNNSZcg1GnS,https://open.spotify.com/artist/4F17rjGw3zgtNNSZcg1GnS,Henna Narva,Henna Narva,18,
2064,5TnqqxHZEXWU7EEPDyiuTZ,https://open.spotify.com/artist/5TnqqxHZEXWU7EEPDyiuTZ,LGNDRY,LGNDRY,12,finnish hip hop
2065,5QuZ9HdvnXcX8kEG782Phv,https://open.spotify.com/artist/5QuZ9HdvnXcX8kEG782Phv,Le Rat Luciano,Le Rat Luciano,63,"french hip hop,old school rap francais,rap marseille"
2066,2D8swU349pR0GOIpwBg4hy,https://open.spotify.com/artist/2D8swU349pR0GOIpwBg4hy,Norey Fz,Norey Fz,30,
2067,5E62kscxqQ6HRcRRsxm1n1,https://open.spotify.com/artist/5E62kscxqQ6HRcRRsxm1n1,Moubarak,Moubarak,53,rap marseille
2068,5puPe9ODwSfnmqy5cx90TC,https://open.spotify.com/artist/5puPe9ODwSfnmqy5cx90TC,Adera,Adera,54,indonesian pop
2069,5ild2YybiTUOmUsZGP7AVo,https://open.spotify.com/artist/5ild2YybiTUOmUsZGP7AVo,Il Profeta,Il Profeta,35,
2070,0d7jzRhjOifL8X9hxNvbEn,https://open.spotify.com/artist/0d7jzRhjOifL8X9hxNvbEn,El Micha,El Micha,59,cubaton
2071,3yiEJ9SByXZMXTwaKdVFN4,https://open.spotify.com/artist/3yiEJ9SByXZMXTwaKdVFN4,Luche,Luche,68,"italian hip hop,rap napoletano"
2072,7r9k0d7uURPaucWBl9pMwu,https://open.spotify.com/artist/7r9k0d7uURPaucWBl9pMwu,Amedeo Preziosi,Amedeo Preziosi,48,italo dance
2073,2HxulTaIRGXz7MgDUsy7Wr,https://open.spotify.com/artist/2HxulTaIRGXz7MgDUsy7Wr,Riccardo Dose,Riccardo Dose,35,
2074,5T98x4k8u9JdsCYNBHeVG3,https://open.spotify.com/artist/5T98x4k8u9JdsCYNBHeVG3,Awed,Awed,35,
2075,3Q4phRnS8Pcq8s5FRA1aIO,https://open.spotify.com/artist/3Q4phRnS8Pcq8s5FRA1aIO,Enzo Avitabile,Enzo Avitabile,44,"balearic,canzone napoletana,musica sarda"
2076,5l4nhyz8876RhgE2d18h65,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Vasco Rossi,Vasco Rossi,69,"classic italian pop,italian adult pop"
2077,2nftqfbLohpDYzY8VUlvbm,https://open.spotify.com/artist/2nftqfbLohpDYzY8VUlvbm,Benji & Fede,Benji & Fede,57,"italian adult pop,italian pop"
2078,0EqkKYDK9EkKY5N7zU3FPv,https://open.spotify.com/artist/0EqkKYDK9EkKY5N7zU3FPv,Annalisa,Annalisa,64,"italian adult pop,italian pop"
2079,4DTbdShHu2RPYEEMUp2XWV,https://open.spotify.com/artist/4DTbdShHu2RPYEEMUp2XWV,Anjulie,Anjulie,63,canadian pop
2080,3Zif00eSvBUECxu8grzURU,https://open.spotify.com/artist/3Zif00eSvBUECxu8grzURU,Oskar Flood,Oskar Flood,30,
2081,6eouuqqGggqDlYRV63cgPo,https://open.spotify.com/artist/6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,Secondhand Serenade,62,"neo mellow,piano rock,pixie,pop punk,pop rock"
2082,7H55rcKCfwqkyDFH9wpKM6,https://open.spotify.com/artist/7H55rcKCfwqkyDFH9wpKM6,Christina Perri,Christina Perri,75,"dance pop,neo mellow,pop,pop rock,post-teen pop,viral pop"
2083,7iBY1RLWDV5zX9NDNQxurm,https://open.spotify.com/artist/7iBY1RLWDV5zX9NDNQxurm,Tabitha,Tabitha,65,"dutch pop,dutch rap pop"
2084,1A6HQzOvtGaCYihOuIKjE6,https://open.spotify.com/artist/1A6HQzOvtGaCYihOuIKjE6,Mr. Polska,Mr. Polska,62,"dutch hip hop,polish hip hop,polish trap"
2085,1ro61E5pefGH9UPC9X4L4J,https://open.spotify.com/artist/1ro61E5pefGH9UPC9X4L4J,Abira,Abira,40,
2086,4dWykE6p7FVtaFiUUYlPAy,https://open.spotify.com/artist/4dWykE6p7FVtaFiUUYlPAy,Def Major,Def Major,40,
2087,6RxMqY900Xpza3Kh9j86Mn,https://open.spotify.com/artist/6RxMqY900Xpza3Kh9j86Mn,Jiri11,Jiri11,35,maluku pop
2088,7jlzu3WivGk7tszA2QUSxw,https://open.spotify.com/artist/7jlzu3WivGk7tszA2QUSxw,IliassOpDeBeat,IliassOpDeBeat,43,dutch trap
2089,2pwsG2EHftKcMSzvUNYAdE,https://open.spotify.com/artist/2pwsG2EHftKcMSzvUNYAdE,Linda Vidala,Linda Vidala,29,norwegian pop rap
2090,0GJpcPq3tHjeDUB8I05Wxc,https://open.spotify.com/artist/0GJpcPq3tHjeDUB8I05Wxc,KingSkurkOne,KingSkurkOne,43,"norwegian hip hop,norwegian pop rap"
2091,5uX7ebKHlBttut8EUM9Uzs,https://open.spotify.com/artist/5uX7ebKHlBttut8EUM9Uzs,Los Barraza,Los Barraza,45,"pop peruano,salsa peruana"
2092,5PokPZn11xzZXyXSfnvIM3,https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3,Lifehouse,Lifehouse,69,"alternative metal,neo mellow,pop rock,post-grunge"
2093,462yq5vpZnO172v3nK9ibv,https://open.spotify.com/artist/462yq5vpZnO172v3nK9ibv,Paluch,Paluch,66,"polish hip hop,polish trap"
2094,5vCOdeiQt9LyzdI87kt5Sh,https://open.spotify.com/artist/5vCOdeiQt9LyzdI87kt5Sh,AronChupa,AronChupa,66,swedish pop
2095,1KYt3TMGpa1LtVi0m2A0F9,https://open.spotify.com/artist/1KYt3TMGpa1LtVi0m2A0F9,Little Sis Nora,Little Sis Nora,66,
2096,4QfOh8rJ0OddhhXHD5QyWs,https://open.spotify.com/artist/4QfOh8rJ0OddhhXHD5QyWs,The Boy Next Door,The Boy Next Door,54,basshall
2097,6AiABQVLpWNCWDhBmYbRqG,https://open.spotify.com/artist/6AiABQVLpWNCWDhBmYbRqG,Fresh Coast,Fresh Coast,35,
2098,7oKJmnPaABXLPkw3gT7rIa,https://open.spotify.com/artist/7oKJmnPaABXLPkw3gT7rIa,Jody Bernal,Jody Bernal,45,
2099,3fpHdW8mp95bOCzRLcauZm,https://open.spotify.com/artist/3fpHdW8mp95bOCzRLcauZm,Emil Assergård,Emil Assergård,53,"danspunk,eurovision,swedish pop"
2100,6BrvowZBreEkXzJQMpL174,https://open.spotify.com/artist/6BrvowZBreEkXzJQMpL174,Hardwell,Hardwell,69,"big room,dance pop,dutch house,edm,electro house,pop dance,progressive electro house,progressive house,tropical house"
2101,1r9DuPTHiQ7hnRRZ99B8nL,https://open.spotify.com/artist/1r9DuPTHiQ7hnRRZ99B8nL,Jolin Tsai,Jolin Tsai,64,"mandopop,taiwan pop"
2102,6LqNN22kT3074XbTVUrhzX,https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX,Kesha,Kesha,80,"dance pop,electropop,pop,post-teen pop"
2103,6TlhWcs3imNDmxFviZjpDX,https://open.spotify.com/artist/6TlhWcs3imNDmxFviZjpDX,Lotto Boyzz,Lotto Boyzz,56,"afroswing,birmingham hip hop,uk hip hop"
2104,3MyFDtqB80WZvbtCZRsekM,https://open.spotify.com/artist/3MyFDtqB80WZvbtCZRsekM,Bakermat,Bakermat,67,"deep euro house,minimal tech house,new french touch,pop dance,tropical house"
2105,4zxvC7CRGvggq9EWXOpwAo,https://open.spotify.com/artist/4zxvC7CRGvggq9EWXOpwAo,Kiesza,Kiesza,60,"electropop,pop edm"
2106,6rHWAH6F4mr2AViSxMV673,https://open.spotify.com/artist/6rHWAH6F4mr2AViSxMV673,Jessica Mauboy,Jessica Mauboy,58,"australian indigenous,australian pop,australian talent show,dance pop"
2107,6OpOg5HVCc8xVf7OVrd5Fk,https://open.spotify.com/artist/6OpOg5HVCc8xVf7OVrd5Fk,Jerry Smith,Jerry Smith,62,"brega funk,funk carioca"
2108,7lCRuW6BSXGAsxuQV9lR0i,https://open.spotify.com/artist/7lCRuW6BSXGAsxuQV9lR0i,Gigolo Y La Exce,Gigolo Y La Exce,66,"perreo,reggaeton,reggaeton flow,trap latino"
2109,7H3TyvM3dpW78cru0Oaui9,https://open.spotify.com/artist/7H3TyvM3dpW78cru0Oaui9,YONII,YONII,58,german hip hop
2110,7wpzJLl0ElNQwRRsALqUSd,https://open.spotify.com/artist/7wpzJLl0ElNQwRRsALqUSd,Ilta,Ilta,46,"eurovision,finnish dance pop,finnish pop"
2111,47HuV39sV0zl2KKkwdd9n6,https://open.spotify.com/artist/47HuV39sV0zl2KKkwdd9n6,Artem x Yonas,Artem x Yonas,28,finnish dance pop
2112,1wAtSe79kItIb9nf5EhI2Q,https://open.spotify.com/artist/1wAtSe79kItIb9nf5EhI2Q,Niro,Niro,68,"francoton,french hip hop,pop urbaine,rap francais"
2113,6tCJN1fQNdFCEaOa8Da9Wf,https://open.spotify.com/artist/6tCJN1fQNdFCEaOa8Da9Wf,Jaded,Jaded,50,uk dance
2114,46cVq2dwPgzPE3X1VR9TMj,https://open.spotify.com/artist/46cVq2dwPgzPE3X1VR9TMj,Fourtwnty,Fourtwnty,62,"indonesian folk,indonesian indie,indonesian pop"
2115,2NteKKMj3takKR3ABTd279,https://open.spotify.com/artist/2NteKKMj3takKR3ABTd279,Chrisye,Chrisye,61,"classic indo pop,indonesian city pop,indonesian indie,indonesian pop"
2116,4QwvHvUlOSlPvxH7ldeEvD,https://open.spotify.com/artist/4QwvHvUlOSlPvxH7ldeEvD,Floor 88,Floor 88,43,malaysian pop
2117,3PI2UCRk6X5prLnFr05QQK,https://open.spotify.com/artist/3PI2UCRk6X5prLnFr05QQK,Li Yugang,Li Yugang,42,"mainland chinese pop,mandopop"
2118,6j2HGKxQpvoTFC5UCDq5mb,https://open.spotify.com/artist/6j2HGKxQpvoTFC5UCDq5mb,Kosso,Kosso,55,"dutch hip hop,dutch rap pop"
2119,6J2bFI9tQDWfPHjoKHKrOu,https://open.spotify.com/artist/6J2bFI9tQDWfPHjoKHKrOu,Yung Felix,Yung Felix,61,"dutch hip hop,dutch pop,dutch rap pop"
2120,2P3aLwJ41aRYkyFFw2FRM7,https://open.spotify.com/artist/2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,Sam Concepcion,48,opm
2121,19hdn3PlSxwATA0Cxp9d96,https://open.spotify.com/artist/19hdn3PlSxwATA0Cxp9d96,King WAW,King WAW,0,
2122,6Ww3OMFzCaO33ulKh1LBFN,https://open.spotify.com/artist/6Ww3OMFzCaO33ulKh1LBFN,Hale,Hale,62,"opm,pinoy reggae,pinoy rock"
2123,4VkqlQl3hGhxjchI34xp2V,https://open.spotify.com/artist/4VkqlQl3hGhxjchI34xp2V,Thyro,Thyro,52,opm
2124,0FN33AHo2LCBsiWaqsMYDK,https://open.spotify.com/artist/0FN33AHo2LCBsiWaqsMYDK,Yumi,Yumi,0,
2125,4wT8HegeM2lfzDDquSXIRF,https://open.spotify.com/artist/4wT8HegeM2lfzDDquSXIRF,Sigrid Bernson,Sigrid Bernson,33,melodipop
2126,2OWh9iyVeIqJm04kwcaArP,https://open.spotify.com/artist/2OWh9iyVeIqJm04kwcaArP,İdo Tatlıses,İdo Tatlıses,51,"turkish pop,turkish trap pop"
2127,7sEIHkZXRzGa3OBUCCxzU5,https://open.spotify.com/artist/7sEIHkZXRzGa3OBUCCxzU5,Evangeline Wong,Evangeline Wong,44,mandopop
2128,1DhebhCKHTpQ3Jx65HXsIU,https://open.spotify.com/artist/1DhebhCKHTpQ3Jx65HXsIU,張簡君偉,張簡君偉,25,taiwan singer-songwriter
2129,0PPYpxyZGg1Dv9XGAH0esV,https://open.spotify.com/artist/0PPYpxyZGg1Dv9XGAH0esV,LOIS.C 陳洛,LOIS.C 陳洛,8,
2130,7f35VZGDpomj11PXdNn5D9,https://open.spotify.com/artist/7f35VZGDpomj11PXdNn5D9,Max B,Max B,49,trap
2131,4kI8Ie27vjvonwaB2ePh8T,https://open.spotify.com/artist/4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,Portugal. The Man,69,"indie rock,modern alternative rock,modern rock,rock"
2132,2ysnwxxNtSgbb9t1m2Ur4j,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,George Ezra,74,"folk-pop,modern rock,neo-singer-songwriter,pop,pop rock"
2133,4obzFoKoKRHIphyHzJ35G3,https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3,Becky G,Becky G,84,"dance pop,latin,latin pop,latin viral pop,pop,rap latina,reggaeton,trap latino"
2134,2j2rh3oQh4QEUnNTDKYSJD,https://open.spotify.com/artist/2j2rh3oQh4QEUnNTDKYSJD,187 Strassenbande,187 Strassenbande,68,"german hip hop,hamburg hip hop"
2135,4faUajx9k93O56nlmpkOuz,https://open.spotify.com/artist/4faUajx9k93O56nlmpkOuz,Meg Mac,Meg Mac,48,"australian indie,australian pop"
2136,49bhSFY7wuvB95i71FybKg,https://open.spotify.com/artist/49bhSFY7wuvB95i71FybKg,Sara Gold,Sara Gold,4,
2137,2jYbioCqrYKHc5jxO0lQpl,https://open.spotify.com/artist/2jYbioCqrYKHc5jxO0lQpl,SOFIA,SOFIA,23,
2138,1oSgjdbgLYULVmEBojPRw8,https://open.spotify.com/artist/1oSgjdbgLYULVmEBojPRw8,Fernando & Sorocaba,Fernando & Sorocaba,70,"sertanejo,sertanejo pop,sertanejo universitario"
2139,6dexNK5MjEL8UvmA5MjSgg,https://open.spotify.com/artist/6dexNK5MjEL8UvmA5MjSgg,Felipe Peláez,Felipe Peláez,61,"colombian pop,latin,musica popular colombiana,tropical,vallenato,vallenato moderno"
2140,5C5hEZzr3BmvYcIPfWMnnC,https://open.spotify.com/artist/5C5hEZzr3BmvYcIPfWMnnC,Savas,Savas,19,
2141,2MXjtUIcdoNMEX7P3yaqzn,https://open.spotify.com/artist/2MXjtUIcdoNMEX7P3yaqzn,Fie Laursen,Fie Laursen,37,danish pop
2142,4sbKCRFKQ8sAUn1pWR5iKZ,https://open.spotify.com/artist/4sbKCRFKQ8sAUn1pWR5iKZ,Bombai,Bombai,56,spanish pop
2143,2byU53ebtTxcAnIRE814Ts,https://open.spotify.com/artist/2byU53ebtTxcAnIRE814Ts,Bebe,Bebe,62,"cantautor,latin alternative,latin pop,spanish pop"
2144,3gd8FJtBJtkRxdfbTu19U2,https://open.spotify.com/artist/3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,Mumford & Sons,76,"modern folk rock,modern rock,pop rock,stomp and holler,uk americana"
2145,0aKXalHKVzkLJ6aeUY3HMf,https://open.spotify.com/artist/0aKXalHKVzkLJ6aeUY3HMf,Outsiders,Outsiders,62,"carnaval,nederlandse hardstyle"
2146,3Lu9zTGOtzT2MZpfxdaHJv,https://open.spotify.com/artist/3Lu9zTGOtzT2MZpfxdaHJv,The Darkraver,The Darkraver,45,"gabba,happy hardcore"
2147,3XC7vn6odSKiwiRDloI9Vs,https://open.spotify.com/artist/3XC7vn6odSKiwiRDloI9Vs,Legarda,Legarda,43,"latin viral pop,pop reggaeton"
2148,2ufQfSFDFXfMS7MEMzdGZE,https://open.spotify.com/artist/2ufQfSFDFXfMS7MEMzdGZE,Białas,Białas,68,"polish hip hop,polish trap"
2149,7afPAbg5jb45KFUSnHIMFG,https://open.spotify.com/artist/7afPAbg5jb45KFUSnHIMFG,Lanek,Lanek,70,"polish electronica,polish trap"
2150,0mRJgEwf2UpEc98ja9Kbth,https://open.spotify.com/artist/0mRJgEwf2UpEc98ja9Kbth,Ersan Er,Ersan Er,36,turkish trap pop
2151,27XMnTLvCO7t3qGlQyTMkF,https://open.spotify.com/artist/27XMnTLvCO7t3qGlQyTMkF,Ajda Pekkan,Ajda Pekkan,63,"turkish pop,turkish psych"
2152,7v9Il42LvvTeSfmf1bwfNx,https://open.spotify.com/artist/7v9Il42LvvTeSfmf1bwfNx,Deserts Chang,Deserts Chang,47,"chinese indie,mandopop,taiwan indie,taiwan pop,taiwan singer-songwriter"
2153,43aTla1ZVfTG1AUNhhbqsv,https://open.spotify.com/artist/43aTla1ZVfTG1AUNhhbqsv,繆以欣,繆以欣,15,taiwan singer-songwriter
2154,2dw80Uni5l7wd9zZFn7Ltu,https://open.spotify.com/artist/2dw80Uni5l7wd9zZFn7Ltu,Jeff Chang,Jeff Chang,52,"c-pop,classic mandopop,mandopop"
2155,6Ha4aES39QiVjR0L2lwuwq,https://open.spotify.com/artist/6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,Yo Gotti,73,"dirty south rap,gangster rap,hip hop,memphis hip hop,pop rap,rap,southern hip hop,tennessee hip hop,trap"
2156,7pbDxGE6nQSZVfiFdq9lOL,https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,Rex Orange County,80,"bedroom pop,pop"
2157,1mSJCvDX0W7Dn7S9C6vmvI,https://open.spotify.com/artist/1mSJCvDX0W7Dn7S9C6vmvI,Anna of the North,Anna of the North,64,"electropop,indie pop,indie poptimism,vapor pop,vapor soul"
2158,4Dokdwa3WB7ilQ2c2qvIBL,https://open.spotify.com/artist/4Dokdwa3WB7ilQ2c2qvIBL,Bugzy Malone,Bugzy Malone,70,"grime,manchester hip hop,uk hip hop"
2159,5SHxzwjek1Pipl1Yk11UHv,https://open.spotify.com/artist/5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,Tom Grennan,77,"modern rock,uk pop"
2160,6QVEWdYtBkaJcboEtH5FeB,https://open.spotify.com/artist/6QVEWdYtBkaJcboEtH5FeB,Los Turros,Los Turros,48,"cumbia paraguaya,cumbia pop,cumbia villera"
2161,2n9Gyt9GEgo4t8S0kITCbK,https://open.spotify.com/artist/2n9Gyt9GEgo4t8S0kITCbK,Brian Sarmiento,Brian Sarmiento,29,
2162,5qZLYtTL3ldN6Uw7OXHESR,https://open.spotify.com/artist/5qZLYtTL3ldN6Uw7OXHESR,Sa4,Sa4,65,"deep german hip hop,german hip hop,german underground rap"
2163,7MSwVATA5fRIxRA6Z0BmTe,https://open.spotify.com/artist/7MSwVATA5fRIxRA6Z0BmTe,Eunique,Eunique,49,"frauenrap,german cloud rap,german hip hop"
2164,0DrzKyq66BJLP9V5IjiE4d,https://open.spotify.com/artist/0DrzKyq66BJLP9V5IjiE4d,DJ Babs,DJ Babs,48,
2165,7IlRNXHjoOCgEAWN5qYksg,https://open.spotify.com/artist/7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,Aya Nakamura,75,"basshall,francoton"
2166,2ptKt4yP4mYRZmvi09JYyi,https://open.spotify.com/artist/2ptKt4yP4mYRZmvi09JYyi,Timal,Timal,73,"francoton,french hip hop,pop urbaine,rap francais"
2167,3cjEqqelV9zb4BYE3qDQ4O,https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O,EXO,EXO,75,"k-pop,k-pop boy group"
2168,3AQRLZ9PuTAozP28Skbq8V,https://open.spotify.com/artist/3AQRLZ9PuTAozP28Skbq8V,The Script,The Script,78,"celtic rock,dance pop,neo mellow,pop,pop rock,post-teen pop"
2169,6p2OF8M4ob4KovaU0SUX4b,https://open.spotify.com/artist/6p2OF8M4ob4KovaU0SUX4b,Carl Brave x Franco126,Carl Brave x Franco126,56,"italian hip hop,italian indie pop,italian pop,rome indie"
2170,3MkkSf3u5KU52Mb2iMrqeX,https://open.spotify.com/artist/3MkkSf3u5KU52Mb2iMrqeX,MadMan,MadMan,66,italian hip hop
2171,1ZhwEGHgNZCnEFPrlWFTMM,https://open.spotify.com/artist/1ZhwEGHgNZCnEFPrlWFTMM,Supergaande,Supergaande,35,dutch hip hop
2172,1mcqfNCReSFxun2vIWvC28,https://open.spotify.com/artist/1mcqfNCReSFxun2vIWvC28,KZ Tandingan,KZ Tandingan,61,opm
2173,7crPfGd2k81ekOoSqQKWWz,https://open.spotify.com/artist/7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,Stevie Nicks,70,"album rock,heartland rock,mellow gold"
2174,0ahIOvoOixJ6reWSvAsshX,https://open.spotify.com/artist/0ahIOvoOixJ6reWSvAsshX,Mwuana,Mwuana,56,"swedish dancehall,swedish hip hop,swedish pop,swedish trap pop"
2175,4tSx9oXscGCVaVXEhH86qp,https://open.spotify.com/artist/4tSx9oXscGCVaVXEhH86qp,Blizzy,Blizzy,53,"swedish gangsta rap,swedish hip hop,swedish trap pop"
2176,4QvI3PrYRXq9A2UbeQAKH6,https://open.spotify.com/artist/4QvI3PrYRXq9A2UbeQAKH6,Elias Abbas,Elias Abbas,47,"swedish hip hop,swedish trap pop"
2177,2rNgr1pkSDfxQTYhqCT45D,https://open.spotify.com/artist/2rNgr1pkSDfxQTYhqCT45D,Tan Taşçı,Tan Taşçı,63,turkish pop
2178,6JE0moFq3V6sH9coS8BwYz,https://open.spotify.com/artist/6JE0moFq3V6sH9coS8BwYz,Yılmaz Taner,Yılmaz Taner,31,
2179,0Qbd0AGWuzggX61s306wZN,https://open.spotify.com/artist/0Qbd0AGWuzggX61s306wZN,Ebru Yaşar,Ebru Yaşar,59,"arabesk,deep turkish pop,turkish pop,turkish trap pop"
2180,5NtIOfNyPNLgha0FwPCvKV,https://open.spotify.com/artist/5NtIOfNyPNLgha0FwPCvKV,Güven Yüreyi,Güven Yüreyi,46,"turkish pop,turkish trap pop"
2181,6INLZbPHXGj6ERrjFGPYD6,https://open.spotify.com/artist/6INLZbPHXGj6ERrjFGPYD6,Di Ma,Di Ma,43,"chinese indie,chinese minyao,chinese singer-songwriter"
